gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,average_score,sum_click
1,1,0.25,1,0,60,1,0,73.03,354.0
0,3,0.47,2,0,150,1,0,73.48,322.0
0,3,0.47,2,0,30,1,0,79.48,1126.0
0,3,0.25,1,0,30,1,2,84.96,1598.0
0,4,0.47,1,0,90,1,0,88.04,464.0
0,2,0.35,1,0,60,1,0,90.64,589.0
0,2,0.85,1,0,60,1,1,69.71,60.0
0,3,0.15,2,0,60,1,1,69.71,364.56
0,1,0.95,2,0,30,1,0,82.0,301.0
0,1,0.35,1,0,60,1,3,69.71,75.0
0,2,0.25,1,0,30,1,1,76.22,144.0
0,2,0.85,2,0,30,1,3,73.0,71.0
0,2,0.05,2,0,60,0,0,73.45,916.0
1,2,0.85,2,0,60,1,0,76.84,396.0
0,3,0.35,2,0,90,1,0,59.77,444.0
0,1,0.35,1,0,60,1,0,79.43,680.0
0,3,0.85,2,0,30,1,0,65.32,602.0
0,1,0.35,1,0,60,1,0,80.92,290.0
0,3,0.25,1,0,30,1,2,95.61,665.0
0,1,0.55,2,0,90,1,1,68.88,817.0
0,1,0.65,2,0,60,1,0,89.24,755.0
0,3,0.55,2,0,55,1,0,89.36,285.0
0,1,0.05,2,0,120,1,3,69.71,1.0
0,3,0.05,2,0,30,1,3,69.71,294.0
0,1,0.55,1,0,90,1,0,77.93,386.0
0,2,0.45,1,0,60,1,0,80.19,380.0
0,2,0.05,1,0,60,1,0,77.37,235.0
0,2,0.25,1,0,90,0,2,71.53,407.0
0,2,0.55,1,0,60,1,2,93.95,1030.0
0,3,0.55,2,0,120,1,3,76.0,144.0
0,2,0.55,1,0,60,1,0,92.28,391.0
0,1,0.35,1,0,60,1,1,67.0,101.0
0,1,0.95,1,0,60,1,0,70.32,1302.0
0,2,0.25,2,0,60,1,0,79.92,1308.0
0,1,0.55,2,0,60,1,2,89.4,380.0
0,2,0.15,1,0,90,1,3,69.71,3.0
0,3,0.35,2,0,170,1,3,94.5,203.0
0,1,0.55,1,0,60,1,0,45.19,709.0
0,3,0.95,1,0,60,1,0,82.72,507.0
0,2,0.15,1,0,150,1,0,59.17,159.0
0,1,0.47,1,0,30,1,0,82.02,985.0
0,3,0.45,1,0,60,1,0,79.99,546.0
0,2,0.55,1,0,60,1,0,78.16,458.0
0,2,0.95,1,0,30,1,2,86.62,593.0
0,3,0.25,1,0,60,1,1,94.4,137.0
1,1,0.55,1,0,90,0,3,69.71,364.56
0,1,0.15,2,0,120,1,0,80.72,566.0
1,2,0.05,1,0,60,1,0,77.54,546.0
0,3,0.75,2,0,60,1,3,69.71,2.0
1,2,0.15,1,0,30,1,1,69.71,364.56
0,3,0.85,1,0,30,1,0,84.32,502.0
0,3,0.95,2,0,60,1,1,76.44,114.0
1,3,0.25,1,0,30,0,0,70.48,606.0
0,3,0.85,1,0,30,1,1,46.0,63.0
0,4,0.95,3,0,30,1,0,79.8,440.0
0,2,0.45,1,0,60,1,0,76.04,319.0
1,2,0.65,1,0,120,1,0,63.22,205.0
0,2,0.25,2,0,60,1,2,80.18,320.0
0,3,0.15,2,0,60,1,0,62.78,120.0
0,2,0.35,2,0,60,1,3,97.0,77.0
0,1,0.95,1,0,60,1,3,69.71,364.56
0,3,0.47,2,0,30,1,1,40.36,355.0
0,3,0.47,1,0,30,1,0,75.29,776.0
0,2,0.95,1,0,30,1,0,80.4,255.0
0,2,0.45,1,0,120,1,0,77.32,250.0
0,3,0.85,1,0,30,1,0,83.21,369.0
0,3,0.75,2,0,90,1,1,53.2,229.0
0,3,0.95,2,1,100,1,0,83.06,259.0
0,1,0.05,1,0,60,1,1,51.4,125.0
0,1,0.55,1,0,30,1,1,46.64,135.0
1,4,0.85,1,0,60,1,2,92.17,605.0
0,3,0.65,2,0,60,1,0,63.72,208.0
0,3,0.85,1,0,60,1,1,62.0,20.0
0,2,0.25,1,0,30,1,1,50.04,220.0
0,2,0.55,1,0,60,1,2,83.54,440.0
0,1,0.35,1,0,60,1,0,65.71,531.0
0,1,0.65,1,0,30,1,0,91.29,287.0
0,2,0.45,1,0,60,1,1,69.71,36.0
0,2,0.85,2,0,30,1,2,78.22,370.0
0,1,0.65,1,1,120,1,1,69.71,364.56
0,2,0.25,1,0,60,1,3,72.59,92.0
0,1,0.95,1,1,60,1,1,89.0,233.0
0,2,0.35,2,0,90,0,1,69.71,364.56
0,1,0.45,1,0,40,1,0,87.6,376.0
0,1,0.45,2,1,135,1,1,66.92,152.0
0,2,0.15,2,0,60,1,0,77.77,409.0
0,2,0.65,1,0,60,0,0,84.44,122.0
1,2,0.15,1,1,60,1,2,85.17,541.0
0,2,0.45,2,0,30,1,3,69.71,20.0
0,2,0.35,1,0,30,1,2,80.08,921.0
0,3,0.25,1,0,60,1,3,69.71,364.56
0,1,0.25,1,0,30,1,3,69.71,364.56
0,2,0.35,1,0,60,1,3,52.0,54.0
0,2,0.05,1,0,60,1,3,69.71,364.56
0,2,0.05,1,0,60,1,0,45.18,355.0
0,4,0.25,2,0,30,1,2,88.28,743.0
0,2,0.85,1,0,60,1,0,79.68,195.0
0,3,0.45,2,0,150,1,0,60.56,544.0
0,2,0.75,1,1,120,1,3,69.71,364.56
0,1,0.85,1,0,60,1,0,56.74,183.0
0,1,0.05,1,0,60,1,1,40.0,31.0
1,1,0.25,1,0,150,1,1,84.95,154.0
0,2,0.15,1,1,60,1,1,79.56,128.0
0,2,0.95,1,0,30,1,0,86.16,191.0
1,2,0.65,1,0,90,0,3,79.0,140.0
0,1,0.25,1,0,60,1,3,69.71,8.0
1,3,0.25,1,0,135,1,0,76.51,618.0
0,2,0.75,1,0,130,1,0,58.56,292.0
0,1,0.55,1,0,60,0,3,69.71,18.0
0,2,0.25,1,0,60,1,3,77.0,51.0
0,3,0.65,1,0,30,1,0,70.48,226.0
0,1,0.05,2,0,60,1,3,69.71,48.0
0,3,0.95,1,0,90,1,0,81.72,326.0
0,1,0.85,1,0,30,1,0,90.4,303.0
0,2,0.35,1,0,30,1,0,88.2,626.0
0,0,0.25,1,0,120,1,0,61.56,379.0
0,2,0.45,1,0,60,0,1,69.71,16.0
0,1,0.35,1,0,60,1,1,69.71,51.0
1,1,0.95,1,0,100,1,0,84.76,383.0
0,2,0.85,1,1,90,1,1,41.73,29.0
0,2,0.05,1,0,30,1,1,44.06,135.0
1,2,0.75,1,0,120,1,3,68.69,4.0
0,1,0.95,1,0,30,1,0,74.64,302.0
1,1,0.85,2,0,30,1,0,70.88,470.0
0,1,0.45,1,0,60,1,0,40.84,235.0
0,1,0.85,1,0,60,1,3,69.71,4.0
0,1,0.65,1,0,30,1,0,84.32,355.0
0,3,0.45,1,0,60,1,0,81.44,257.0
1,3,0.95,1,0,60,0,0,55.57,436.0
0,2,0.95,1,0,60,1,1,56.88,8.0
0,2,0.85,1,0,30,1,3,96.0,204.0
0,2,0.75,1,1,60,1,0,87.12,449.0
0,1,0.55,2,0,60,1,0,85.76,1895.0
0,2,0.95,1,0,30,1,0,87.88,384.0
0,2,0.95,1,0,30,0,1,74.27,106.0
0,1,0.85,2,0,30,1,1,59.27,153.0
0,1,0.25,1,0,60,1,1,69.71,20.0
0,2,0.55,1,0,30,1,2,86.8,304.0
0,1,0.47,2,0,60,1,0,77.53,1165.0
0,2,0.85,1,0,30,1,0,82.94,314.0
1,2,0.95,1,0,60,1,0,90.0,582.0
0,3,0.65,1,0,30,1,0,95.12,169.0
0,1,0.65,2,0,60,1,1,52.59,74.0
0,3,0.85,1,0,30,1,0,78.12,352.0
1,1,0.35,1,0,180,1,3,78.0,48.0
0,2,0.55,1,0,30,1,1,69.45,149.0
0,2,0.15,1,0,60,1,0,67.18,983.0
0,3,0.65,2,0,60,1,0,94.72,1187.0
0,2,0.25,2,1,180,1,1,60.49,69.0
0,1,0.95,1,0,150,0,3,38.22,94.0
0,2,0.45,1,0,30,1,0,96.44,607.0
0,1,0.65,1,0,30,1,0,58.89,329.0
1,2,0.15,1,0,60,1,0,83.12,406.0
0,2,0.65,1,1,120,1,0,81.76,513.0
0,0,0.55,1,0,60,1,3,69.71,43.0
0,2,0.65,1,0,30,1,1,69.71,364.56
0,1,0.25,1,1,120,0,1,57.33,56.0
0,2,0.55,1,0,60,1,1,64.15,84.0
1,2,0.55,1,0,120,1,3,69.71,47.0
1,2,0.45,1,0,30,1,0,68.64,323.0
0,3,0.25,1,0,60,1,2,85.0,403.0
0,1,0.85,1,0,30,1,1,69.09,151.0
0,1,0.65,1,0,60,1,0,67.71,455.0
1,1,0.85,1,0,60,1,3,69.71,364.56
0,2,0.85,1,0,30,1,1,85.28,400.0
0,2,0.65,1,0,30,1,0,86.16,444.0
0,1,0.15,1,0,60,1,3,69.71,364.56
0,2,0.15,2,0,60,1,3,29.0,73.0
0,1,0.15,2,0,60,1,0,47.76,290.0
0,2,0.75,1,0,60,1,1,36.29,90.0
0,3,0.45,1,0,90,1,0,77.64,211.0
0,1,0.75,1,0,30,1,0,63.84,202.0
1,1,0.05,1,0,60,1,0,82.0,292.0
0,1,0.05,1,0,60,1,1,69.71,364.56
0,3,0.35,1,0,60,1,2,76.24,292.0
0,2,0.65,1,0,60,1,2,92.6,254.0
0,2,0.25,2,0,60,1,2,64.67,608.0
0,2,0.05,1,0,60,1,3,69.71,364.56
0,2,0.45,2,0,30,1,1,59.96,195.0
0,2,0.85,1,0,60,1,1,70.67,34.0
0,2,0.45,1,1,60,1,1,69.71,12.0
0,1,0.75,1,0,120,1,0,91.76,250.0
0,2,0.55,1,0,120,1,1,52.88,120.0
0,1,0.25,1,0,60,1,0,93.07,392.0
0,1,0.85,1,1,60,1,1,69.71,6.0
0,1,0.15,1,0,60,1,1,34.36,85.0
0,1,0.15,2,1,60,1,1,58.92,262.0
0,2,0.25,1,0,60,1,1,20.0,20.0
1,1,0.25,1,0,30,1,3,44.0,78.0
0,1,0.05,1,0,60,1,0,65.53,722.0
0,2,0.05,1,0,120,1,0,49.45,240.0
0,3,0.95,2,0,60,1,1,33.45,23.0
0,2,0.75,1,1,120,1,1,81.21,45.0
0,1,0.85,1,0,60,0,1,70.14,197.0
0,1,0.35,2,1,90,0,2,86.08,1403.0
0,1,0.45,1,0,60,1,1,90.07,94.0
0,2,0.15,1,1,90,0,0,79.72,107.0
0,1,0.45,1,0,30,1,1,37.0,66.0
0,1,0.05,1,0,120,1,0,40.28,97.0
1,2,0.45,1,0,120,1,3,69.71,364.56
0,2,0.85,2,0,30,1,3,69.71,9.0
0,2,0.55,2,0,30,1,1,92.89,178.0
0,1,0.35,1,0,60,1,0,92.69,675.0
0,2,0.95,1,0,60,1,0,76.58,375.0
0,2,0.35,1,0,30,1,1,80.0,58.0
0,3,0.65,1,0,60,1,0,73.79,364.0
0,1,0.05,2,0,30,1,0,83.68,437.0
0,2,0.65,1,0,60,1,0,53.05,367.0
0,2,0.15,1,0,60,1,1,77.76,46.0
0,1,0.35,1,0,60,1,0,73.21,885.0
0,2,0.45,1,0,30,1,0,63.4,482.0
0,2,0.95,2,0,60,0,1,65.47,106.0
1,2,0.65,1,1,120,1,3,69.71,15.0
0,1,0.65,1,0,30,1,1,69.71,364.56
0,2,0.45,1,0,60,1,3,62.91,32.0
0,1,0.55,2,0,120,1,1,45.58,127.0
0,2,0.15,1,1,60,1,1,50.62,71.0
1,1,0.15,2,0,60,1,3,50.0,96.0
0,1,0.45,1,1,120,1,1,69.71,60.0
0,2,0.75,1,0,30,1,0,78.28,454.0
0,2,0.95,1,1,150,1,0,69.81,223.0
0,1,0.47,1,0,120,1,3,71.85,96.0
0,1,0.15,1,0,60,1,1,32.91,73.0
0,3,0.35,1,0,30,1,2,88.4,393.0
0,2,0.05,1,0,30,1,3,69.71,364.56
0,2,0.15,1,0,30,1,3,69.71,66.0
0,4,0.47,2,1,90,1,0,86.6,774.0
0,1,0.95,1,0,120,1,2,91.72,417.0
0,4,0.47,1,0,60,1,0,72.68,671.0
0,4,0.95,2,0,60,1,1,46.64,15.0
0,1,0.45,1,1,120,1,3,58.0,364.56
1,3,0.25,1,0,90,1,1,69.71,4.0
0,1,0.15,1,0,30,1,0,48.71,115.0
0,1,0.15,1,0,60,1,1,73.0,42.0
0,2,0.85,2,0,60,1,1,50.0,87.0
0,4,0.47,2,0,60,1,1,61.09,171.0
0,4,0.85,2,0,60,1,0,81.07,297.0
0,3,0.45,2,0,60,1,0,69.2,263.0
0,2,0.65,1,1,90,1,2,73.81,604.0
0,3,0.95,2,0,60,1,0,63.9,256.0
0,3,0.95,1,0,60,1,2,90.53,547.0
0,2,0.45,1,0,30,1,3,69.71,2.0
0,2,0.45,1,1,150,1,3,88.48,364.56
0,2,0.55,1,0,60,1,1,90.22,85.0
0,3,0.65,1,0,90,1,1,15.33,124.0
0,2,0.15,1,0,30,1,0,83.8,1216.0
0,1,0.15,1,0,90,1,1,76.15,165.0
0,1,0.75,1,1,120,1,3,73.47,364.56
1,1,0.85,1,0,60,1,1,69.71,55.0
0,0,0.25,1,0,60,1,3,60.95,323.0
0,3,0.85,1,0,60,1,0,81.36,804.0
0,1,0.65,1,0,60,1,1,72.18,432.0
1,1,0.25,1,0,60,1,3,83.56,100.0
0,2,0.75,1,0,45,1,3,79.09,154.0
0,2,0.45,2,1,60,1,3,69.71,364.56
0,2,0.35,1,1,90,1,0,83.8,288.0
0,1,0.25,1,1,90,1,1,69.71,11.0
0,1,0.55,1,0,60,1,3,69.71,364.56
0,2,0.55,1,0,60,1,0,66.42,449.0
0,1,0.75,1,0,60,1,3,69.71,2.0
0,3,0.75,2,0,30,1,0,79.8,519.0
0,2,0.55,1,1,90,1,0,89.31,170.0
1,1,0.05,1,1,150,0,1,69.71,49.0
0,2,0.75,1,0,30,1,0,80.01,766.0
0,3,0.35,1,1,60,1,0,65.49,130.0
1,3,0.95,1,0,60,0,0,60.08,196.0
0,1,0.55,2,0,60,1,0,74.32,317.0
0,1,0.85,1,0,30,1,2,90.88,540.0
0,1,0.85,1,0,60,1,0,57.13,421.0
0,1,0.05,1,1,120,1,1,69.71,364.56
0,3,0.55,1,1,60,1,2,86.13,894.0
0,1,0.65,1,1,60,1,0,74.52,529.0
0,1,0.15,1,1,120,1,3,69.71,11.0
1,2,0.75,1,0,60,1,1,58.79,572.0
0,1,0.47,1,0,60,1,0,81.48,255.0
0,1,0.25,2,1,135,1,0,47.04,455.0
0,2,0.05,1,0,60,1,0,93.08,334.0
0,2,0.45,2,0,120,1,0,70.0,233.0
0,1,0.65,2,0,60,1,0,62.86,524.0
0,2,0.95,1,0,60,1,3,87.94,231.0
0,1,0.15,1,0,60,1,2,88.68,626.0
0,1,0.85,1,0,165,1,1,66.0,59.0
0,2,0.65,1,0,60,1,2,94.22,1458.0
0,2,0.95,1,0,60,1,2,84.41,420.0
0,2,0.85,1,0,90,1,0,89.75,352.0
0,2,0.25,2,0,60,1,0,76.06,172.0
0,2,0.75,2,0,120,1,2,98.35,1398.0
0,2,0.65,1,0,90,1,0,69.62,832.0
0,1,0.35,1,0,60,1,3,69.71,2.0
0,3,0.05,1,1,60,1,0,79.92,727.0
0,3,0.35,2,0,45,1,3,69.71,364.56
0,2,0.35,1,0,30,1,0,76.24,264.0
0,1,0.25,2,0,30,1,0,89.0,545.0
0,2,0.55,1,0,60,1,3,10.0,12.0
0,1,0.65,1,0,150,0,0,53.06,177.0
0,3,0.85,2,0,120,1,3,69.71,62.0
0,2,0.95,2,1,60,1,2,93.44,434.0
0,1,0.15,2,0,60,1,3,69.71,364.56
0,1,0.25,2,1,60,1,0,46.5,320.0
0,2,0.95,1,0,150,1,0,70.6,127.0
1,1,0.25,1,0,150,1,0,72.08,413.0
0,2,0.15,1,0,60,1,1,71.15,179.0
0,3,0.15,1,1,60,1,2,92.96,676.0
0,2,0.15,1,0,60,0,3,69.71,364.56
0,1,0.25,1,1,60,0,0,64.96,237.0
0,1,0.95,1,0,60,0,1,90.0,39.0
0,3,0.45,1,0,60,1,2,92.28,509.0
0,4,0.85,2,1,60,1,0,88.92,315.0
0,2,0.15,2,1,90,1,3,44.26,94.0
0,1,0.45,1,1,90,1,1,53.28,119.0
0,1,0.45,1,0,60,1,0,76.31,396.0
0,2,0.75,1,0,60,1,0,79.92,203.0
0,1,0.85,1,1,90,1,0,54.29,204.0
1,1,0.55,1,0,60,1,0,50.52,306.0
0,3,0.15,1,0,30,1,0,73.72,173.0
0,2,0.65,1,1,120,1,1,46.18,107.0
0,2,0.55,1,0,90,1,0,88.14,660.0
1,3,0.75,2,0,60,1,0,70.68,579.0
1,1,0.35,1,1,90,1,0,71.29,369.0
0,3,0.75,1,0,60,1,3,68.78,76.0
0,2,0.25,1,1,90,1,2,94.64,380.0
0,2,0.95,1,1,75,0,0,67.88,334.0
0,1,0.35,2,0,180,1,0,57.26,528.0
0,2,0.85,1,1,90,1,3,69.71,364.56
0,2,0.05,1,0,60,1,0,62.39,303.0
0,2,0.15,1,0,30,1,0,79.08,634.0
0,2,0.15,1,1,120,1,0,72.96,424.0
0,2,0.65,1,0,30,1,2,95.92,474.0
0,1,0.45,2,1,90,1,1,69.71,364.56
0,2,0.45,1,0,30,1,0,92.24,421.0
0,3,0.85,1,0,60,1,1,72.95,117.0
0,2,0.25,1,1,90,1,3,98.0,76.0
0,3,0.85,1,0,30,1,2,94.4,728.0
0,3,0.75,2,0,60,1,0,85.39,231.0
0,1,0.25,1,0,120,1,1,69.71,19.0
0,2,0.45,1,0,60,1,0,59.62,291.0
0,2,0.85,1,0,60,1,3,69.71,364.56
0,3,0.65,2,0,30,1,2,93.0,857.0
0,1,0.55,2,0,30,1,0,83.32,465.0
0,2,0.75,1,0,30,1,1,67.18,119.0
0,3,0.05,2,1,90,1,3,69.71,58.0
0,3,0.47,2,1,60,1,0,86.2,388.0
0,1,0.85,1,0,120,1,0,70.47,213.0
0,3,0.35,1,1,120,1,3,69.71,364.56
0,1,0.25,1,0,60,1,0,81.36,287.0
0,3,0.15,1,0,75,1,3,69.71,364.56
1,3,0.15,1,0,45,1,3,69.71,364.56
0,2,0.55,2,0,30,1,0,52.67,1061.0
0,2,0.35,2,0,60,1,0,89.36,418.0
0,1,0.05,1,0,60,1,3,69.71,364.56
0,2,0.15,1,0,60,1,1,80.28,234.0
0,2,0.75,2,0,30,1,0,75.56,552.0
0,1,0.15,1,0,60,1,3,69.71,364.56
0,2,0.15,1,1,150,1,1,40.0,11.0
0,3,0.45,1,0,60,1,3,73.55,194.0
0,1,0.15,1,0,30,1,1,41.0,48.0
0,1,0.45,1,0,60,1,3,69.71,364.56
1,3,0.95,1,0,60,1,0,47.01,268.0
0,1,0.85,1,0,60,1,3,69.71,364.56
1,3,0.25,2,1,120,1,3,69.71,364.56
0,1,0.65,1,0,60,1,1,92.55,296.0
0,3,0.45,1,0,60,1,1,64.59,103.0
0,3,0.75,1,0,120,1,3,71.96,364.56
0,2,0.95,1,0,120,1,0,49.31,405.0
0,3,0.55,1,0,90,1,2,86.49,712.0
0,3,0.85,1,0,60,1,3,72.41,419.0
0,1,0.25,2,0,30,0,0,70.57,627.0
0,1,0.45,1,0,60,1,1,69.71,2.0
0,2,0.35,1,0,30,1,3,88.73,164.0
1,4,0.47,2,0,30,1,0,87.76,406.0
0,2,0.95,1,0,30,1,0,82.78,457.0
0,1,0.65,2,0,60,1,2,85.92,784.0
0,2,0.35,1,0,30,1,3,94.55,59.0
0,2,0.25,1,0,30,1,1,73.56,229.0
0,1,0.35,1,0,60,1,1,49.29,126.0
0,2,0.75,1,0,60,1,3,69.71,364.56
0,2,0.75,1,0,60,1,0,73.3,145.0
0,1,0.35,1,0,60,1,3,20.0,14.0
0,2,0.55,1,0,30,1,2,74.71,1225.0
0,1,0.55,2,0,60,1,1,75.3,133.0
0,2,0.65,2,0,30,1,0,85.22,789.0
0,2,0.15,1,0,60,1,0,74.03,236.0
0,2,0.25,1,0,60,1,1,62.44,27.0
0,3,0.25,1,0,60,1,1,87.76,57.0
0,2,0.55,1,0,30,1,1,81.82,49.0
1,1,0.75,1,0,60,1,1,69.71,21.0
0,2,0.25,2,0,120,1,3,69.71,364.56
0,3,0.35,2,0,60,1,0,44.0,432.0
0,4,0.47,1,0,60,1,0,92.53,543.0
0,1,0.35,2,0,60,1,2,93.8,878.0
0,3,0.85,1,0,60,1,1,69.71,12.0
0,1,0.75,1,0,60,1,0,66.43,512.0
0,3,0.55,2,0,30,1,3,68.55,133.0
0,3,0.65,2,0,75,1,2,83.84,360.0
0,2,0.45,2,0,30,1,0,81.96,1061.0
0,3,0.85,1,0,30,1,0,81.2,795.0
0,1,0.15,1,0,60,1,3,35.56,80.0
0,1,0.25,2,0,30,1,1,69.71,13.0
0,2,0.05,1,0,60,0,0,69.3,953.0
0,1,0.05,1,0,30,1,1,24.7,436.0
0,1,0.15,2,0,60,1,0,62.21,812.0
0,1,0.75,2,0,60,1,3,91.51,383.0
0,2,0.55,1,0,60,1,0,52.38,285.0
0,1,0.35,2,0,30,1,3,91.73,255.0
0,2,0.75,1,0,30,1,1,96.0,83.0
0,1,0.05,1,0,60,1,2,69.3,349.0
0,2,0.75,1,0,30,1,1,89.64,412.0
0,2,0.85,1,0,60,1,3,69.71,364.56
1,1,0.05,1,0,60,1,1,69.71,7.0
0,2,0.35,1,0,60,1,3,53.0,364.56
0,2,0.05,1,0,60,1,3,60.0,20.0
1,1,0.35,1,0,60,1,0,81.62,1272.0
0,1,0.25,1,0,60,1,2,85.23,325.0
0,2,0.25,1,0,30,1,1,76.82,139.0
0,2,0.75,1,0,30,1,0,61.56,225.0
0,3,0.55,1,0,120,1,0,67.36,367.0
0,1,0.25,1,0,60,1,3,69.71,16.0
0,2,0.15,1,0,60,1,1,50.88,66.0
0,2,0.05,1,0,60,1,3,69.71,364.56
0,2,0.05,2,0,60,1,0,64.67,525.0
1,2,0.25,1,0,90,0,0,85.28,384.0
0,2,0.15,1,0,60,1,0,52.78,772.0
0,1,0.85,1,0,60,1,3,87.0,59.0
0,1,0.05,1,0,90,1,3,69.71,364.56
0,1,0.85,1,0,90,1,3,69.71,364.56
0,2,0.65,1,0,60,1,0,95.13,853.0
1,1,0.05,1,0,60,1,2,85.67,552.0
0,1,0.55,1,0,30,1,0,68.31,201.0
0,2,0.65,1,0,60,1,3,44.67,92.0
0,2,0.35,1,0,60,1,0,70.94,343.0
0,2,0.47,2,0,60,1,2,95.65,953.0
0,1,0.65,1,0,60,1,3,93.0,71.0
0,2,0.55,1,0,30,1,0,73.27,482.0
0,2,0.75,1,0,30,1,0,74.58,467.0
0,1,0.55,1,0,180,1,3,69.71,364.56
0,1,0.35,1,0,30,1,2,83.54,1528.0
1,1,0.35,1,0,30,1,2,91.39,992.0
0,2,0.05,1,0,60,0,0,68.71,479.0
0,2,0.35,2,0,60,1,1,69.71,8.0
0,2,0.35,1,0,75,1,0,73.33,577.0
0,1,0.45,1,0,60,1,3,69.71,6.0
0,1,0.65,1,0,30,1,1,65.72,304.0
0,1,0.65,1,0,30,1,3,69.71,364.56
0,1,0.95,1,0,60,1,0,57.7,185.0
0,1,0.15,1,0,120,0,3,69.71,364.56
0,1,0.65,1,0,30,0,2,80.48,934.0
0,2,0.85,1,0,60,1,1,62.11,87.0
0,1,0.15,1,0,60,1,1,62.8,187.0
0,2,0.05,1,0,60,1,3,20.0,3.0
0,2,0.85,1,0,60,1,3,77.55,168.0
0,2,0.35,1,0,60,1,1,69.71,20.0
0,1,0.45,2,0,30,1,0,52.23,389.0
0,1,0.35,1,0,60,0,3,69.71,2.0
0,1,0.75,1,0,60,1,0,71.29,305.0
0,1,0.45,1,0,30,1,3,69.71,364.56
0,1,0.85,1,0,60,1,1,67.0,363.0
0,1,0.75,1,0,60,1,1,82.0,284.0
0,2,0.25,1,0,30,1,1,75.76,395.0
0,1,0.05,2,0,30,1,1,73.73,268.0
0,1,0.25,1,0,30,1,3,59.33,34.0
0,1,0.95,2,0,60,0,0,64.79,418.0
0,3,0.05,1,0,60,1,3,69.71,9.0
0,2,0.45,1,0,30,1,0,77.82,371.0
0,2,0.15,1,0,30,1,0,67.36,223.0
0,2,0.75,1,0,30,0,2,78.14,560.0
0,2,0.35,1,0,60,1,0,78.86,237.0
0,1,0.55,1,0,30,1,0,96.8,478.0
0,2,0.45,1,0,30,1,0,87.24,565.0
0,1,0.65,1,0,30,1,1,69.71,12.0
0,2,0.05,1,0,120,0,3,69.71,364.56
0,2,0.65,1,0,60,1,1,79.09,109.0
1,2,0.85,1,0,60,1,1,97.0,88.0
0,2,0.15,1,0,60,1,0,66.22,452.0
0,2,0.75,1,0,60,1,0,60.44,152.0
0,2,0.75,1,0,60,0,0,73.45,219.0
0,1,0.55,2,0,60,1,1,48.0,53.0
0,2,0.35,1,0,60,1,0,82.31,411.0
0,2,0.25,2,0,90,1,1,83.88,518.0
0,1,0.75,1,0,60,1,0,83.68,363.0
1,1,0.05,2,0,60,1,0,59.24,990.0
1,2,0.35,1,0,60,1,0,70.85,473.0
0,2,0.25,1,0,60,1,1,62.55,201.0
0,2,0.75,1,0,30,1,3,69.71,50.0
0,1,0.55,1,0,30,1,3,69.71,15.0
0,1,0.75,1,0,30,1,1,76.4,110.0
0,1,0.95,1,0,60,1,3,92.0,112.0
0,1,0.85,1,0,60,1,1,84.72,152.0
1,2,0.45,1,0,120,1,3,49.0,33.0
0,1,0.55,1,0,30,1,3,63.0,21.0
0,2,0.95,1,0,60,1,0,84.67,190.0
0,1,0.75,2,0,30,1,0,63.14,471.0
1,1,0.35,1,0,60,1,0,46.73,243.0
0,3,0.95,1,0,30,1,0,57.91,436.0
0,1,0.75,1,0,60,1,3,69.71,15.0
0,1,0.85,1,0,60,1,0,72.92,407.0
1,2,0.45,1,0,60,1,2,88.72,496.0
0,3,0.05,1,0,60,1,3,10.0,364.56
0,1,0.55,1,0,60,1,1,66.48,299.0
0,1,0.65,1,0,60,1,2,79.57,712.0
0,2,0.75,1,0,60,1,0,78.16,526.0
0,1,0.25,1,0,30,1,0,60.7,744.0
0,3,0.35,1,0,60,1,0,55.54,310.0
0,1,0.05,2,0,60,1,3,69.71,364.56
0,2,0.95,1,0,90,1,3,85.88,17.0
0,1,0.75,1,0,60,1,1,58.43,397.0
0,2,0.25,1,0,60,1,1,69.71,98.0
0,2,0.55,1,0,60,1,0,92.72,827.0
0,2,0.45,1,0,60,1,3,69.71,71.0
0,1,0.45,2,0,30,1,3,27.0,69.0
0,1,0.25,1,0,60,1,3,69.71,19.0
0,3,0.15,2,0,90,1,0,84.28,380.0
0,2,0.55,1,0,60,0,1,57.56,115.0
1,1,0.45,1,0,30,1,3,84.12,661.0
1,3,0.15,1,0,90,1,1,61.0,326.0
0,1,0.05,1,0,60,1,0,48.0,216.0
0,1,0.85,1,0,90,1,0,78.19,410.0
0,1,0.25,1,0,60,1,0,63.24,695.0
0,2,0.55,1,0,60,1,3,61.0,95.0
0,2,0.55,1,0,60,1,1,76.0,112.0
0,1,0.65,2,0,60,1,1,54.51,427.0
0,2,0.75,1,0,30,1,0,71.71,501.0
0,2,0.55,1,0,90,1,0,82.61,318.0
0,2,0.75,1,0,60,1,0,61.57,220.0
0,2,0.25,1,0,30,1,0,68.36,166.0
0,2,0.05,1,0,30,1,0,77.16,322.0
0,2,0.45,2,0,30,0,0,71.28,692.0
0,1,0.75,1,0,60,1,1,75.45,150.0
0,1,0.45,1,0,30,1,3,69.71,364.56
0,2,0.45,1,0,60,1,0,62.5,215.0
0,1,0.95,1,0,60,1,1,60.0,39.0
0,3,0.35,1,0,60,1,3,76.45,102.0
1,1,0.15,1,0,120,1,3,69.71,9.0
0,1,0.65,1,0,60,1,3,86.81,96.0
0,1,0.85,1,0,30,1,1,41.83,123.0
0,3,0.55,1,0,60,1,0,62.63,134.0
